,Taxon,Branch Type,l1,l2,l1/l2
2101,G001773735,terminal,0.111268,0.025647759,4.338312755
2102,  ,internal,0.031448,2.42E-06,13014.40159
2103,G001003675,terminal,0.084465,0.028329991,2.981469313
2104,  ,internal,0.047443,0.007238785,6.55400043
2105,G001773815,terminal,0.389777,0.039663242,9.827159314
2106,  ,internal,0.893743,0.158300327,5.645869583
2107,G001002325,terminal,0.069663,2.58E-06,26953.10686
2108,G001002525,terminal,0.069987,2.54E-06,27548.51407
2109,  ,internal,0.100126,2.61E-06,38390.39914
2110,G000998545,terminal,0.086274,0.002557462,33.73423217
2111,  ,internal,0.171906,0.002767046,62.12617179
2112,G001773795,terminal,0.149263,0.015575503,9.583190013
2113,  ,internal,0.549284,0.186254558,2.949103672
2114,  ,internal,0.237333,0.059794116,3.969169836
2115,G001773655,terminal,0.072218,2.36E-06,30549.06937
2116,G001775565,terminal,0.092163,0.010281182,8.964241922
2117,  ,internal,0.124465,0.009379447,13.26997224
2118,G001001375,terminal,0.038684,0.013151495,2.941414668
2119,  ,internal,0.005332,2.56E-06,2085.337714
2120,G001001005,terminal,0.204636,0.00048613,420.9489557
2121,G001003585,terminal,0.202394,0.006242377,32.42258622
2122,  ,internal,0.254224,0.014635556,17.37030047
2123,  ,internal,0.620821,0.235495381,2.636234296
2124,  ,internal,0.218477,0.064383047,3.3933933
2125,G001773775,terminal,0.289647,0.306493167,0.945035752
2126,  ,internal,0.024155,0.03519495,0.686320049
2127,G001775605,terminal,0.121806,0.005235433,23.26569919
2128,G001773725,terminal,0.118201,0.009516925,12.42008356
2129,  ,internal,0.466155,0.204230015,2.28249995
2130,G001773615,terminal,0.1077,0.007320623,14.71186324
2131,G001773695,terminal,0.110037,0.001306178,84.24351449
2132,  ,internal,0.497629,0.172102577,2.891467458
2133,  ,internal,0.291735,0.096044311,3.037504208
2134,  ,internal,0.063858,0.043226884,1.477275107
2135,G001001555,terminal,0.051122,0.000124463,410.7408714
2136,G001002035,terminal,0.086646,0.006368678,13.60502111
2137,  ,internal,0.099977,0.000520779,191.9760512
2138,G001002655,terminal,0.090325,0.009759784,9.25481595
2139,  ,internal,0.054299,2.31E-06,23540.70927
2140,G000999805,terminal,0.124381,0.017867861,6.961157997
2141,  ,internal,0.431541,0.163228829,2.643779306
2142,G001002455,terminal,0.096532,0.001040221,92.79949303
2143,G001002405,terminal,0.115917,0.015723904,7.372024383
2144,  ,internal,0.095614,0.00041666,229.4772166
2145,G001001455,terminal,0.303718,0.012168899,24.95854309
2146,  ,internal,0.482397,0.001952582,247.0559495
2147,G001003245,terminal,0.161991,0.031832365,5.088877343
2148,  ,internal,0.426685,0.15597996,2.735511664
2149,  ,internal,0.385703,0.120206112,3.208680434
2150,  ,internal,0.581544,0.132239344,4.397662469
2151,G000995665,terminal,0.346709,0.013980718,24.79908346
2152,G000999595,terminal,0.378885,0.048289785,7.846069243
2153,  ,internal,0.995528,0.428821423,2.321544464
2154,  ,internal,0.154205,0.057318573,2.690314694
2155,  ,internal,0.162579,0.03767389,4.315429045
2156,G001803445,terminal,0.622067,0.475044044,1.309493314
2157,  ,internal,0.016513,0.032797077,0.503489992
2158,G001776255,terminal,0,2.58E-06,0
2159,G001774635,terminal,0,2.58E-06,0
2160,  ,internal,1.00E-06,2.10E-06,0.476917207
2161,G001774675,terminal,0.002029,0.000103775,19.55200941
2162,  ,internal,0.003135,0.00020714,15.13466229
2163,G001774685,terminal,0.026239,0.000103799,252.7878534
2164,  ,internal,0.037749,2.97E-06,12717.80877
2165,G001774655,terminal,0.76101,2.62E-06,290928.2055
2166,  ,internal,1.213843,0.011487181,105.6693553
2167,G001002605,terminal,0.211257,0.010975663,19.2477675
2168,  ,internal,0.152414,0.001173437,129.8867754
2169,G001000625,terminal,0.044221,0.006597038,6.703160117
2170,  ,internal,0.174361,0.068002985,2.564019804
2171,G001000865,terminal,0.03654,0.000883449,41.36062184
2172,G001000315,terminal,0.037308,0.001299302,28.71388752
2173,  ,internal,0.146816,0.050877056,2.88570154
2174,G001872005,terminal,0.091428,0.070976231,1.288149546
2175,  ,internal,0.246381,0.038547267,6.391659362
2176,  ,internal,0.029828,0.026978186,1.105633995
2177,G000998715,terminal,0.541602,2.23E-06,242696.7198
2178,G001001125,terminal,0.550157,0.001399986,392.9732154
2179,  ,internal,0.596596,0.005719385,104.3112244
2180,G001000665,terminal,0.242058,0.00574531,42.13140585
2181,  ,internal,0.291489,2.45E-06,118761.8155
2182,G001000965,terminal,0.401553,0.017310009,23.19773531
2183,  ,internal,0.089339,2.24E-06,39821.26142
2184,G001000245,terminal,0.035477,0.000566534,62.6211313
2185,  ,internal,0.041519,2.46E-06,16904.442
2186,G000998105,terminal,0.079217,0.007701816,10.2854959
2187,  ,internal,0.227182,0.066393934,3.421728241
2188,  ,internal,0.181465,0.053654802,3.382083105
2189,G001001365,terminal,0.072811,0.006615961,11.00535525
2190,G001001055,terminal,0.027065,0.000126002,214.7981778
2191,  ,internal,0.004893,0.000142797,34.26540175
2192,G001001485,terminal,0.000448,0.000117433,3.814941286
2193,  ,internal,0.000781,2.00E-06,389.8372766
2194,G001001635,terminal,0.31018,0.000505014,614.2009161
2195,  ,internal,0.461343,0.000319614,1443.438474
2196,G001001715,terminal,0.105576,0.015229066,6.932532738
2197,  ,internal,0.351412,0.102100306,3.441831017
2198,G000998025,terminal,0.107468,0.141992834,0.756855095
2199,  ,internal,0.00828,0.023140701,0.357811108
2200,  ,internal,0.252077,0.068520848,3.678836555
2201,G001776275,terminal,0.234978,0.249864132,0.940423094
2202,  ,internal,0.067211,0.032357662,2.077127822
2203,G000998275,terminal,0.042317,0.000900355,47.00035508
2204,G000997955,terminal,0.044066,0.001669936,26.3878313
2205,  ,internal,0.06515,0.008993781,7.243894259
2206,G000997565,terminal,0.06049,0.002219991,27.24785453
2207,  ,internal,0.088657,2.59E-06,34180.35315
2208,G000995475,terminal,0.321312,0.000661195,485.9567084
2209,  ,internal,0.169446,0.004127143,41.05648473
2210,G000996665,terminal,0.053647,0.024632775,2.177870717
2211,  ,internal,0.00918,2.29E-06,4009.433962
2212,G000994325,terminal,0.087961,0.008447684,10.41243992
2213,  ,internal,0.411892,0.185091313,2.225344848
2214,  ,internal,0.174637,0.057796487,3.021585047
2215,G001000475,terminal,0.134469,0.022066957,6.093681044
2216,G001000745,terminal,0.161321,0.039745693,4.058829771
2217,  ,internal,0.436025,0.173670968,2.510638389
2218,  ,internal,0.405208,0.166517343,2.433428218
2219,G001774555,terminal,0.203686,0.004075901,49.97324273
2220,G001774535,terminal,0.19921,2.53E-06,78636.56101
2221,  ,internal,0.377025,0.01688728,22.32597553
2222,G001776225,terminal,0.343082,0.086594539,3.961935761
2223,  ,internal,0.745025,0.2736259,2.722786843
2224,  ,internal,0.571457,0.198327777,2.881376522
2225,G001002345,terminal,0.70164,0.007898222,88.83518566
2226,G001000205,terminal,0.577254,0.00798795,72.26559735
2227,  ,internal,0.769778,0.008969637,85.82042029
2228,G001000465,terminal,0.014248,0.009043063,1.575572295
2229,  ,internal,0.011949,2.84E-06,4200.738267
2230,G001002205,terminal,0.188834,0.020916155,9.028140994
2231,G001002415,terminal,0.047177,0.000859157,54.91083406
2232,  ,internal,0.175837,0.004253149,41.34278211
2233,  ,internal,0.009187,2.02E-06,4541.275334
2234,G001002885,terminal,0.224718,0.003027442,74.22701334
2235,  ,internal,0.400634,0.006666399,60.09751201
2236,G001002785,terminal,0.191902,0.024700998,7.768997836
2237,  ,internal,0.543637,0.185227556,2.934968267
2238,G001002355,terminal,0.021218,0.187312994,0.113275644
2239,G001002845,terminal,0.022272,0.196953296,0.113082647
2240,  ,internal,0.242329,0.055936004,4.332254418
2241,  ,internal,0.187865,0.060883072,3.08566888
2242,G001003385,terminal,0.071975,0.272495556,0.264132748
2243,  ,internal,0.908902,0.245203266,3.706728772
2244,  ,internal,0.162011,0.058913948,2.749960006
2245,G001787405,terminal,0.000201,2.58E-06,77.76832005
2246,G001787375,terminal,8.10E-05,2.23E-06,36.29682739
2247,  ,internal,0.000293,2.53E-06,115.7782432
2248,G001788645,terminal,0.002795,2.58E-06,1081.405246
2249,  ,internal,0.000359,0.000125578,2.858790103
2250,G001787395,terminal,0.022511,2.22E-06,10141.46056
2251,  ,internal,0.324904,0.144801126,2.243794703
2252,G001003265,terminal,0.15211,0.123416017,1.232498051
2253,  ,internal,0.170336,0.08605938,1.979284534
2254,G001873435,terminal,0.18814,0.167776472,1.121372969
2255,  ,internal,0.298185,0.118116875,2.524491096
2256,G000993185,terminal,2.10E-05,2.58E-06,8.125048363
2257,G001029715,terminal,2.10E-05,2.58E-06,8.125048363
2258,  ,internal,0.00025,2.41E-06,103.6097642
2259,G000991725,terminal,0.044645,0.001485912,30.04552289
2260,  ,internal,0.72735,0.310406181,2.343220095
2261,  ,internal,0.160724,0.064021889,2.510453882
2262,G001872335,terminal,0.285422,0.304816728,0.936372493
2263,  ,internal,0.2372,0.066446007,3.569815726
2264,G001508535,terminal,0.318701,0.378335359,0.842376987
2265,  ,internal,0.438804,0.144606943,3.034460113
2266,G001002285,terminal,0.221883,2.54E-06,87204.44899
2267,G001002295,terminal,0.272915,0.013581393,20.09477275
2268,  ,internal,0.313757,2.39E-06,131224.174
2269,G001001445,terminal,0.048181,0.01370016,3.516820293
2270,  ,internal,0.16708,0.028019487,5.962992763
2271,G001787315,terminal,0.206849,0.05829086,3.548566595
2272,  ,internal,0.547484,0.247861056,2.208834288
2273,G001001575,terminal,0.0035,2.58E-06,1354.174727
2274,G001000345,terminal,0.003434,2.58E-06,1328.638861
2275,  ,internal,0.007622,0.000771945,9.873760436
2276,G001788675,terminal,0.072875,0.002946216,24.73512122
2277,  ,internal,0.329363,0.308875311,1.066329966
2278,  ,internal,0.36336,0.112834942,3.220279043
2279,  ,internal,0.273212,0.102197529,2.67337187
2280,G001803465,terminal,0.223899,0.010331555,21.67137578
2281,G001803475,terminal,0.22866,0.01612603,14.1795593
2282,  ,internal,0.716293,0.296582991,2.415151986
2283,G001803505,terminal,0.357117,0.368060712,0.970266557
2284,  ,internal,0.209157,0.072390171,2.889301078
2285,G001803415,terminal,0.56347,0.415908668,1.354792635
2286,  ,internal,0.205567,0.05373563,3.825525054
2287,  ,internal,0.081809,0.033278217,2.458334869
2288,G001816955,terminal,0.053523,0.003346846,15.99207277
2289,G001816585,terminal,0.052564,0.002091921,25.1271439
2290,  ,internal,0.504194,0.183773622,2.743560232
2291,G001816915,terminal,0.169426,0.215087256,0.787708224
2292,  ,internal,0.451449,0.18133802,2.489544111
2293,G001816575,terminal,0.448394,0.352725055,1.271228095
2294,  ,internal,0.120909,0.070991974,1.703136198
2295,  ,internal,0.052382,0.039523616,1.325334204
2296,  ,internal,0.0502,0.025629656,1.95866852
2297,G001774315,terminal,8.00E-06,2.58E-06,3.095256519
2298,G001029675,terminal,0.000225,2.34E-06,96.28963923
2299,  ,internal,1.20E-05,2.61E-06,4.600874166
2300,G001774275,terminal,0.627788,0.000191197,3283.466713
2301,  ,internal,0.911557,2.53E-06,360356.1828
2302,G001001955,terminal,2.071797,0.005546112,373.5584765
2303,  ,internal,3.462201,2.27E-06,1527823.574
2304,G001001885,terminal,0.45,0.017230625,26.11629004
2305,  ,internal,0.907272,2.85E-06,318218.2316
2306,G001003755,terminal,0.176348,0.040526316,4.351444155
2307,  ,internal,0.054465,2.62E-06,20756.47866
2308,G001774295,terminal,0.021931,0.004407549,4.975781211
2309,  ,internal,0.004697,9.91E-05,47.38428077
2310,G001776075,terminal,0.020627,0.000422972,48.76679839
2311,  ,internal,0.028849,0.001131115,25.5049289
2312,G001774335,terminal,0.167009,0.008275378,20.18143364
2313,  ,internal,0.642258,0.260315953,2.467224897
2314,G001871835,terminal,0.162312,0.13883875,1.169068435
2315,G000995585,terminal,0.086254,0.164085061,0.525666381
2316,  ,internal,0.311043,0.107533773,2.892514517
2317,G001872035,terminal,0.013141,0.150552005,0.087285453
2318,G001776115,terminal,0.008167,0.113229834,0.072127634
2319,  ,internal,0.389258,0.118615853,3.281669275
2320,  ,internal,0.196633,0.067713672,2.903889197
2321,  ,internal,0.532746,0.168662787,3.158645774
2322,G001776045,terminal,0.457635,0.420505137,1.088298239
2323,  ,internal,0.159186,0.058422838,2.724722146
2324,  ,internal,0.188101,0.058598546,3.209994307
2325,  ,internal,0.302038,0.021405094,14.11056639
2326,G000992285,terminal,0.125023,0.017595276,7.105486803
2327,G000989305,terminal,0.019294,2.29E-06,8437.486334
2328,  ,internal,0.024542,0.000254403,96.46913986
2329,G000992605,terminal,0.165284,0.009131102,18.10121096
2330,  ,internal,0.590599,0.267289067,2.20958907
2331,G001790905,terminal,0.094378,0.008965226,10.52711948
2332,G001790765,terminal,0.095752,0.019752386,4.847616792
2333,  ,internal,0.088954,0.008109766,10.96874998
2334,G000992725,terminal,0.153597,0.001917731,80.09310588
2335,  ,internal,0.621745,0.250121622,2.485770707
2336,  ,internal,0.946,0.467523184,2.023429067
2337,  ,internal,0.161612,0.027939287,5.784399643
2338,G001787885,terminal,0.449619,0.01468038,30.62720385
2339,G001789405,terminal,0.363564,0.004768299,76.24606075
2340,  ,internal,0.429183,0.006102979,70.32353022
2341,G001789695,terminal,0.166501,0.010262081,16.22487665
2342,  ,internal,0.057267,5.75E-05,995.9374337
2343,G001788055,terminal,0.130988,0.018585513,7.047854961
2344,  ,internal,0.07076,0.00483612,14.63156536
2345,G001789895,terminal,0.108599,0.01047478,10.36766415
2346,  ,internal,0.432408,0.175442934,2.46466466
2347,G001789545,terminal,0.209076,0.039268248,5.324301738
2348,G001789675,terminal,0.197158,0.040169658,4.908132451
2349,  ,internal,0.505475,0.153121371,3.301139467
2350,  ,internal,0.119947,0.036247059,3.309151252
2351,G001787985,terminal,0.138846,0.025358618,5.475298399
2352,G001789645,terminal,0.116797,0.0078636,14.8528658
2353,  ,internal,0.382643,0.138070672,2.771356109
2354,G001789635,terminal,0.086799,0.006779774,12.80263896
2355,G001789285,terminal,0.095317,0.021575431,4.417849112
2356,  ,internal,0.337372,0.113351584,2.976332478
2357,  ,internal,0.273052,0.060880083,4.485079329
2358,  ,internal,0.258409,0.037782551,6.839374153
2359,G001789745,terminal,0.160682,0.245500089,0.654508928
2360,  ,internal,0.30306,0.121311184,2.498203305
2361,G000990565,terminal,0.147969,0.003294534,44.91348533
2362,G000990465,terminal,0.183836,0.011162105,16.46965291
2363,  ,internal,0.549979,0.152975324,3.59521382
2364,G001789855,terminal,0.098536,0.245857341,0.400785266
2365,  ,internal,0.029096,0.025852633,1.125455947
2366,G000991135,terminal,0.023511,2.26E-06,10398.95617
2367,G000990725,terminal,0.023487,0.000302135,77.73687621
2368,  ,internal,0.343132,0.129976114,2.639961982
2369,  ,internal,0.283656,0.055710536,5.091604207
2370,G000990305,terminal,0.060517,0.148749533,0.406838253
2371,G000402875,terminal,0.00647,0.109273066,0.059209467
2372,  ,internal,0.351461,0.12178333,2.885953265
2373,  ,internal,0.214065,0.047979839,4.461561477
2374,G000991535,terminal,0.161693,0.293587546,0.550748839
2375,  ,internal,0.133268,0.041240833,3.231457561
2376,  ,internal,0.087606,0.047899791,1.828943262
2377,G001790115,terminal,0,2.58E-06,0
2378,G001788355,terminal,0,2.58E-06,0
2379,  ,internal,0,1.00E-06,0
2380,G001790095,terminal,0,2.58E-06,0
2381,  ,internal,0,1.00E-06,0
2382,G001790195,terminal,0,2.58E-06,0
2383,G001790045,terminal,0,2.58E-06,0
2384,  ,internal,0,1.00E-06,0
2385,  ,internal,0.26964,0.006577664,40.99327789
2386,G001790155,terminal,0.050869,0.001159534,43.87022128
2387,  ,internal,0.115517,0.001516957,76.15050267
2388,G001788305,terminal,0.163263,0.00916617,17.81147473
2389,  ,internal,0.780083,0.274929344,2.837394468
2390,G001873595,terminal,0.295658,0.351841454,0.840315991
2391,  ,internal,0.08296,0.043132996,1.923353545
2392,  ,internal,0.112515,0.043983411,2.558123573
2393,G001789555,terminal,0.445333,0.005037237,88.40819236
2394,G001789325,terminal,0.404341,6.73E-05,6008.824334
2395,  ,internal,0.657604,0.016512988,39.82344031
2396,G001788195,terminal,0.155892,0.011791616,13.22058034
2397,  ,internal,0.647424,0.210988541,3.068526838
2398,G000990445,terminal,0.23182,0.292849738,0.791600504
2399,  ,internal,0.234665,0.067192918,3.492406739
2400,G001789805,terminal,0.289128,0.045800425,6.31277989
2401,G001789995,terminal,0.294855,0.044981903,6.554969509
2402,  ,internal,0.73006,0.250597505,2.913277208
2403,  ,internal,0.293165,0.102943529,2.847823504
2404,  ,internal,0.014048,0.021962355,0.639639969
2405,G001788125,terminal,0.007462,0.000107378,69.49294919
2406,G001789475,terminal,4.20E-05,2.58E-06,16.25009673
2407,  ,internal,4.90E-05,2.42E-06,20.26384351
2408,G001787965,terminal,0.000277,0.000869615,0.318531801
2409,  ,internal,0.000236,2.97E-06,79.57649122
2410,G001789795,terminal,3.10E-05,2.58E-06,11.99411901
2411,G001789535,terminal,0.000483,2.58E-06,186.8761124
2412,  ,internal,3.80E-05,2.39E-06,15.89359655
2413,  ,internal,9.40E-05,1.00E-06,94
2414,G001790035,terminal,0.000522,2.58E-06,201.9654879
2415,  ,internal,0.000264,2.60E-06,101.6048955
2416,G001789965,terminal,0.05699,0.000103383,551.2501064
2417,  ,internal,0.872128,0.329594052,2.646067167
2418,G001788045,terminal,0.339987,0.363280637,0.935879773
2419,  ,internal,0.194065,0.063133293,3.07389318
2420,  ,internal,0.276405,0.073415624,3.764934308
2421,G001788095,terminal,0.106624,0.022604316,4.716975373
2422,G001789875,terminal,0.066393,0.00443998,14.95344708
2423,  ,internal,0.027497,2.45E-06,11201.77618
2424,G001789435,terminal,0.439027,0.003899615,112.5821309
2425,  ,internal,0.843447,0.004113196,205.0588012
2426,G001787915,terminal,0.592516,0.018396239,32.20854054
2427,  ,internal,0.031482,0.010350623,3.041556137
2428,G001789715,terminal,0.020204,0.006021211,3.355471016
