method,taxa,rtt
caml,G000341085,1.797550261
caml,G000294515,1.844169421
caml,G000341005,1.846161974
caml,G000024385,1.626872511
caml,G000518265,1.666032406
caml,G000374305,1.696949141
caml,G000381885,1.703759372
caml,G000718255,1.667160407
caml,G000468475,1.700731711
caml,G000425065,1.70459301
caml,G001570525,1.700797694
caml,G000092645,1.739486025
caml,G001552515,1.706333553
caml,G000511135,1.712697882
caml,G000718475,1.709826733
caml,G000715975,1.715712444
caml,G900100605,1.711722593
caml,G001417755,1.741671949
caml,G000379885,1.771726656
caml,G000725485,1.760368389
caml,G000721075,1.73012089
caml,G000024865,1.741197388
caml,G001696485,1.727215757
caml,G001653075,1.722957034
caml,G000384115,1.632504806
caml,G000024025,1.696402192
caml,G000504285,1.683520702
caml,G000372745,1.631392084
caml,G000744815,1.717191749
caml,G000744705,1.729578064
caml,G000744655,1.706763729
caml,G000787835,1.748086164
caml,G000787795,1.746955733
caml,G001418575,1.669917428
caml,G000744785,1.732506681
caml,G000744225,1.745724356
caml,G000718025,1.741453107
caml,G001625365,1.751946234
caml,G001888885,1.770833046
caml,G001429805,1.764458009
caml,G000955975,1.746514543
caml,G000710465,1.746707226
caml,G000717715,1.756350154
caml,G000269985,1.79052157
caml,G000696185,1.79522054
caml,G000380165,1.684839101
caml,G000240165,1.701986605
caml,G000373665,1.707797575
caml,G900142575,1.739858897
caml,G000745345,1.768249572
caml,G001011035,1.771580145
caml,G000993785,1.812563247
caml,G000719135,1.841454273
caml,G001493375,1.848166808
caml,G001083795,1.875778464
caml,G000718985,1.772429563
caml,G000424845,1.802483909
caml,G000424825,1.81283317
caml,G000497405,1.854733486
caml,G000426325,1.807205499
caml,G000424965,1.834043719
caml,G000964305,1.824663568
caml,G900090125,1.824663823
caml,G000381025,1.86089061
caml,G000721445,1.841550351
caml,G000424785,1.864920613
caml,G001751375,1.863769513
caml,G001418495,1.728685656
caml,G000092385,1.75514898
caml,G000158915,1.791834203
caml,G000147815,1.780795024
caml,G000938975,1.775430586
caml,G000718635,1.751388371
caml,G000719265,1.745878625
caml,G001187435,1.769986255
caml,G000342125,1.774412821
caml,G000717745,1.750604072
caml,G000718015,1.754917481
caml,G000695235,1.768058397
caml,G000935125,1.755433706
caml,G000717345,1.763117396
caml,G001729485,1.760417067
caml,G000721265,1.852291641
caml,G000497425,1.812983502
caml,G000818195,1.826838731
caml,G000718095,1.805620554
caml,G000429085,1.778233423
caml,G000375725,1.81020506
caml,G001905365,1.79298357
caml,G000010605,1.828070441
caml,G000717025,1.810060439
caml,G000719335,1.810650704
caml,G001279725,1.832673397
caml,G000720455,1.849092798
caml,G001746425,1.838915831
caml,G001279695,1.792481632
caml,G001278075,1.814025881
caml,G000163875,1.845685149
caml,G001693675,1.837545733
caml,G001750785,1.825022622
caml,G001646665,1.783109135
caml,G000384175,1.800972099
caml,G000721275,1.822585548
caml,G000718595,1.82704306
caml,G000830005,1.819886103
caml,G000253235,1.820457899
caml,G000719955,1.799142161
caml,G000213055,1.847088957
caml,G000827005,1.796980308
caml,G000373565,1.822363743
caml,G000716675,1.821774851
caml,G000720475,1.824813634
caml,G001419745,1.824378761
caml,G001418465,1.82825578
caml,G000716805,1.849261221
caml,G001418335,1.847921379
caml,G001418655,1.824293627
caml,G000725495,1.829441778
caml,G000968255,1.833991831
caml,G000009765,1.835632079
caml,G001298575,1.867208269
caml,G000376565,1.85494023
caml,G000331005,1.862965901
caml,G000204605,1.857295246
caml,G000317595,1.86400739
caml,G001418475,1.89840295
caml,G000091305,1.889348502
caml,G000819545,1.872611841
caml,G000242715,1.877134951
caml,G001654495,1.881352926
caml,G001005085,1.899926577
caml,G000725795,1.912098004
caml,G000444875,1.903135605
caml,G000718315,1.930873601
caml,G000497445,1.933558599
caml,G000802245,1.957009107
caml,G001511815,1.93014198
caml,G000349325,1.894887662
caml,G001513975,1.905656484
caml,G000225525,1.924972844
caml,G001509795,1.899333537
caml,G001418585,1.912133009
caml,G001514045,1.912087167
caml,G000716215,1.922639833
caml,G000721105,1.908020373
caml,G001279985,1.886727716
caml,G000158955,1.91829349
caml,G001611795,1.896550301
caml,G000156435,1.933158637
caml,G001419695,1.950400522
caml,G001418415,1.929428745
caml,G001013905,1.912102333
caml,G001660045,1.922547127
caml,G000721235,1.936181294
caml,G000203835,1.947998549
caml,G000158935,1.948450702
caml,G000719025,1.658430753
caml,G000017305,1.677293669
caml,G900101335,1.655960278
caml,G001426435,1.578538346
caml,G000023925,1.8630355
caml,G000421185,1.778787547
caml,G000224715,1.829472348
caml,G000421245,1.828294538
caml,G000426385,1.748288865
caml,G001189535,1.744746506
caml,G000298175,1.839639436
caml,G000429885,1.948637203
caml,G001515525,1.858347376
caml,G000298215,1.858760483
caml,G000826525,1.848651318
caml,G000247995,1.858200103
caml,G001021715,1.815420126
caml,G000725405,1.825960432
caml,G001594145,1.814691289
caml,G000376825,1.827064229
caml,G001247745,1.785519927
caml,G001190945,1.794758856
caml,G000576575,1.784536834
caml,G000184685,1.807203229
caml,G001758225,1.849083292
caml,G000576595,1.813888156
caml,G001956915,1.898324905
caml,G000720035,1.829132058
caml,G001428505,1.840790838
caml,G000383675,1.832846766
caml,G001552435,1.845570886
caml,G000297495,1.856955291
caml,G001428305,1.845704886
caml,G001050535,1.840302111
caml,G001046875,1.823771135
caml,G001429685,1.791107639
caml,G001428025,1.811177949
caml,G001427915,1.817834142
caml,G001046855,1.855850857
caml,G000367525,1.885242512
caml,G000720925,1.831419444
caml,G001428065,1.84991753
caml,G000768695,1.814353834
caml,G000768675,1.810975172
caml,G000768685,1.864471099
caml,G000768705,1.862640179
caml,G001427985,1.860820519
caml,G000152705,1.86176942
caml,G000314575,1.898921676
caml,G001606005,1.944664931
caml,G001729525,1.939527534
caml,G000285915,1.992628016
caml,G000178455,1.987163755
caml,G000285835,1.956021445
caml,G000426445,1.938651412
caml,G001063195,1.936317576
caml,G001476195,1.92322873
caml,G000011025,2.020259026
caml,G000164695,2.044547743
caml,G000763765,2.048438594
caml,G001275345,1.938941857
caml,G000800955,1.90779805
caml,G000786655,1.921804138
caml,G001408335,1.940683526
caml,G000010285,1.950719602
caml,G001482365,1.875193833
caml,G001580365,1.883251506
caml,G000786195,1.887110635
caml,G000220985,1.960366176
caml,G001483765,1.977140867
caml,G000455245,2.014553848
caml,G000421745,2.072796065
caml,G000224415,1.910834605
caml,G000023205,1.940654797
caml,G001657475,2.065309285
caml,G000420805,2.096068175
caml,G001968835,1.848828515
caml,G000688395,1.904864098
caml,G001887245,1.926914477
caml,G000348945,1.925930736
caml,G001281115,1.991421321
caml,G000197735,2.032321758
caml,G001302565,2.038118461
caml,G000430705,1.962677127
caml,G000520495,1.93028098
caml,G000328305,1.886943268
caml,G001307035,1.896129947
caml,G000520555,1.954044953
caml,G000816565,1.948363115
caml,G000520515,1.946601177
caml,G001428435,1.949095079
caml,G000520595,1.939024586
caml,G000376245,1.971180009
caml,G000950575,1.948134804
caml,G000018885,1.962173664
caml,G000802235,1.946321171
caml,G000785535,1.963925797
caml,G000482545,1.907280137
caml,G001263615,2.010483181
caml,G000014925,1.935217188
caml,G001542565,1.939477094
caml,G001428365,1.975188163
caml,G000196235,1.956554833
caml,G000238915,1.968114236
caml,G001484605,1.959277346
caml,G001424565,1.978505458
caml,G000189535,1.996315533
caml,G000813845,2.014955943
caml,G000022025,2.012205868
caml,G000699505,1.924835543
caml,G000257665,2.037565253
caml,G001437715,2.050008656
caml,G000423505,1.980612707
caml,G000007485,2.483534272
caml,G000425685,2.01924791
caml,G000381765,1.988731343
caml,G001438965,2.071556914
caml,G000754445,2.042734151
caml,G000425105,1.954165199
caml,G000980875,1.989202398
caml,G000834055,2.071461447
caml,G000350525,2.057994006
caml,G000633415,2.037125113
caml,G000231305,2.08495132
caml,G001477055,2.083020204
caml,G000349545,2.076048709
caml,G001273835,2.075854421
caml,G000754435,2.045808785
caml,G001426925,1.989761119
caml,G000422385,2.105679018
caml,G000422745,2.137556799
caml,G000826185,2.063407695
caml,G000956505,2.030952435
caml,G000763375,2.067219585
caml,G000685355,2.098735407
caml,G000956525,2.073628366
caml,G000455825,2.068466464
caml,G000633215,2.083164739
caml,G000956475,2.070683495
caml,G001262495,2.077385853
caml,G000956415,2.079061934
caml,G001552455,2.064513515
caml,G000582705,2.054656894
caml,G000422405,2.082660535
caml,G000802305,2.069694509
caml,G000956535,2.071826892
caml,G000799385,2.054127511
caml,G001314225,2.109965593
caml,G001887285,2.098723132
caml,G001592125,2.081543463
caml,G001552475,2.122531431
caml,G000746195,2.105448697
caml,G000333395,2.092685096
caml,G900104345,2.103895054
caml,G000202635,2.088624962
caml,G001427525,2.090764398
caml,G001652465,2.096222063
caml,G000956575,2.084332694
caml,G001427145,2.122119886
caml,G001428485,2.109157423
caml,G000304335,2.11889417
caml,G000956465,2.106724801
caml,G001429705,2.008780991
caml,G000477555,2.072967233
caml,G000247645,2.097354678
caml,G000153145,2.085569915
caml,G001422145,2.004030773
caml,G001423105,2.017272786
caml,G001422205,2.055062973
caml,G001424385,2.06814621
caml,G001475745,2.098693304
caml,G000349565,2.091507059
caml,G000718085,2.022158089
caml,G000069225,2.008370924
caml,G000333435,2.050855079
caml,G000938265,2.002314414
caml,G001465855,2.070465952
caml,G001423045,2.026870466
caml,G001423885,2.023591388
caml,G001423185,1.966392305
caml,G000421825,2.090036062
caml,G000419445,2.1168772
caml,G001424905,2.024456116
caml,G001428745,2.017878538
caml,G000383315,2.039752801
caml,G000469485,2.059519058
caml,G001423695,2.071385306
caml,G000470775,2.123553428
caml,G000421145,2.009909709
caml,G000764165,2.043452308
caml,G001425325,2.018960908
caml,G000799285,2.035233548
caml,G001542775,2.055402162
caml,G001425085,2.051721583
caml,G001421565,2.05182587
caml,G001428255,2.074121566
caml,G000421565,2.065671785
caml,G000421545,2.088535132
caml,G900070355,1.834867294
caml,G001403775,1.968221155
caml,G001678905,1.957967217
caml,G000576425,1.839001046
caml,G000338055,1.89379581
caml,G000225825,1.920902454
caml,G000023405,1.939219688
caml,G000233655,1.922184405
caml,G000975095,1.858612255
caml,G000759715,1.854738098
caml,G000023105,1.790600195
caml,G900105765,1.859457175
caml,G000421225,1.86494482
caml,G000024925,1.792806965
caml,G000312125,1.926706519
caml,G000423205,1.966989118
caml,G000024065,1.997408178
caml,G000307245,1.836531113
caml,G000701465,1.837011352
caml,G000526595,1.79414381
caml,G000718325,1.807629234
caml,G000385135,1.882857099
caml,G000215105,1.843120225
caml,G001592145,1.971855511
caml,G000024965,1.927667639
caml,G000526515,1.804460834
caml,G000767165,1.860142872
caml,G000767175,1.82504197
caml,G000603945,1.8262748
caml,G000767135,1.799971557
caml,G000092865,1.817690829
caml,G001552375,1.812743503
caml,G000212695,1.795449244
caml,G001429255,1.837218056
caml,G000688475,1.876446532
caml,G000312005,1.824378466
caml,G000708885,1.844015265
caml,G000218545,1.853751649
caml,G001040865,1.847788826
caml,G000485475,2.442047709
caml,G000376885,2.307434872
caml,G000420505,2.31146351
caml,G001042675,2.320613064
caml,G001042695,2.345573654
caml,G000269605,2.391307532
caml,G000741705,2.289688056
caml,G000738005,2.295430947
caml,G001263395,2.354326174
caml,G000304215,2.367254878
caml,G000737865,2.348958918
caml,G000414525,2.408953953
caml,G000159155,2.400353772
caml,G000025205,2.389895199
caml,G000414445,2.392535605
caml,G000414465,2.392061341
caml,G000737845,2.404625804
caml,G000741525,2.370363294
caml,G000741645,2.361630709
caml,G000741775,2.329557401
caml,G000741285,2.362543592
caml,G000741765,2.31674442
caml,G000347695,2.315147354
caml,G000741205,2.440893636
caml,G000741255,2.494497299
caml,G000022965,2.437622106
caml,G000741575,2.450843027
caml,G000741135,2.456700446
caml,G000800475,2.434292421
caml,G000741215,2.342023611
caml,G001042595,2.355243187
caml,G000010425,2.351790661
caml,G000165905,2.38219771
caml,G001042635,2.373317124
caml,G000741165,2.386067703
caml,G001025155,2.402030659
caml,G000741175,2.401425757
caml,G000741785,2.433097494
caml,G001417815,2.423610184
caml,G000741715,2.423829013
caml,G000741695,2.43366553
caml,G000007525,2.405752395
caml,G001025175,2.400411628
caml,G001375495,2.020455838
caml,G000758825,2.159649897
caml,G000612055,2.102544959
caml,G900105865,2.185623224
caml,G000092365,2.167766149
caml,G000466165,2.092093979
caml,G000162895,2.081122876
caml,G000420445,2.259708986
caml,G000411135,2.173465065
caml,G000429205,2.170077491
caml,G000724605,2.17311584
caml,G000315465,2.202632323
caml,G900102025,2.224490776
caml,G001183565,2.225569713
caml,G001685165,2.23219819
caml,G001685155,2.224942922
caml,G000239695,2.017576517
caml,G001687305,2.033459803
caml,G000428685,2.071936341
caml,G001553935,2.073433478
caml,G000466245,2.06801807
caml,G000295095,2.07525605
caml,G000159035,2.096663442
caml,G000429225,2.106445957
caml,G000220835,2.136749114
caml,G000711965,2.126369712
caml,G000429265,2.152795062
caml,G000269805,2.157334269
caml,G000185425,2.212540235
caml,G000185445,2.220226515
caml,G000146285,2.226049373
caml,G000196535,2.226228551
caml,G000146895,2.200155508
caml,G000148485,2.206100113
caml,G000176775,2.211468327
caml,G000160615,2.210910749
caml,G001856685,2.131731579
caml,G001936115,2.128632594
caml,G900120415,2.234189562
caml,G900106855,2.247330741
caml,G000508625,2.266746173
caml,G001553285,2.270912584
caml,G000420065,2.2637143
caml,G000296485,2.138337162
caml,G001807435,2.146624999
caml,G001055535,2.148518111
caml,G001546135,2.142879509
caml,G000420405,2.143716522
caml,G001812065,2.148644578
caml,G001807285,2.151315352
caml,G001812345,2.150978414
caml,G000159015,2.149151866
caml,G000411155,2.123428672
caml,G900119695,2.129847077
caml,G000758775,2.13803109
caml,G001812395,2.143741623
caml,G001813085,2.14897007
caml,G000820725,2.110826608
caml,G900106055,2.141828498
caml,G001457875,2.14540276
caml,G001814535,2.142181904
caml,G000429105,2.117186686
caml,G001070855,2.186995885
caml,G001070095,2.196131582
caml,G000308055,2.200250028
caml,G000318335,2.196427386
caml,G000420425,2.168940075
caml,G000364865,2.19118493
caml,G000296505,2.221607875
caml,G001746855,2.21056345
caml,G000154225,2.178588685
caml,G001262055,2.238065539
caml,G001057055,2.197853386
caml,G001280565,1.373390487
caml,G000009905,1.097843192
caml,G000183545,1.154031988
caml,G000184705,1.143395648
caml,G900016865,1.260812718
caml,G001513145,1.229058091
caml,G900019985,1.148191936
caml,G001512545,1.214898487
caml,G001544015,1.259057001
caml,G001513395,1.218210171
caml,G001513495,1.155984542
caml,G001512825,1.24353829
caml,G900018335,1.24994783
caml,G000328625,1.122995101
caml,G000379025,1.136428099
caml,G000517025,1.159264904
caml,G000144695,1.113994966
caml,G900109985,1.071725967
caml,G900101375,1.073756407
caml,G900114655,1.071627613
caml,G001512435,1.238819201
caml,G000020485,1.128496348
caml,G900103135,1.436345237
caml,G000166415,1.252302148
caml,G900114545,1.330771703
caml,G000165465,1.33860296
caml,G900156285,1.304076457
caml,G000350165,1.303855778
caml,G001730715,1.34815536
caml,G001723995,1.364397292
caml,G001513125,1.13545589
caml,G900101835,1.465599245
caml,G001508855,1.199775982
caml,G001513545,1.30701805
caml,G000946815,1.324211855
caml,G001508215,1.26034274
caml,G000305935,1.232613314
caml,G000092405,1.205514316
caml,G900129805,1.26566806
caml,G001513155,1.306519083
caml,G001512785,1.410276191
caml,G000983115,1.410377849
caml,G001311885,1.444045771
caml,G001570625,1.391404289
caml,G000014725,1.391503992
caml,G001594015,1.165849429
caml,G000013105,1.158944242
caml,G000012865,1.225181037
caml,G000427565,1.223680343
caml,G001263415,1.116091315
